smog_data
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOŻEJOWICACH, BOŻEJOWICE, 59-700, BOŻEJOWICE, 15.541525, 51.244331, 60.333333333333336, 989.1, 25.233333333333334, 4.433333333333333, 2.64, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIKU, BRZEŹNIK, 59-700, BRZEŹNIK, 15.467881, 51.243537, 99.90000000000002, 990.1666666666666, 26.099999999999998, 0.6666666666666661, 0.356666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA W DĄBROWIE BOLESŁAWIECKIEJ, DĄBROWA BOLESŁAWIECKA, 59-700, DĄBROWA BOLESŁAWIECKA, 15.57337, 51.325929, 57.699999999999996, 993.4333333333334, 24.666666666666668, 2.4, 1.353333333333333, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OCICACH, OCICE, 59-730, OCICE, 15.492642, 51.201123, 80.2, 994.6333333333333, 21.333333333333332, 8.233333333333334, 4.666666666666667, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TRZEBIENIU, LEŚNA, 59-700, TRZEBIEŃ, 15.599295, 51.390285, 42.333333333333336, 980.6999999999999, 24.566666666666666, 4.1, 2.293333333333333, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELISZOWIE, ŻELISZÓW, 59-700, ŻELISZÓW, 15.636493, 51.188462, 69.33333333333333, 990.8000000000001, 23.233333333333334, 3.3, 2.1, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KAWĘCZYNIE, KAWĘCZYN, 62-704, KAWĘCZYN, 18.53126, 51.90873, 91.88, 1014.65, 8.93, 28.28, 16.42, 2026-07-25 13:31:25"
"PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM, WROCŁAWSKA, 55-065, JORDANÓW ŚLĄSKI, 16.8656, 50.8654, 51.96666666666667, 997.9, 24.166666666666668, 4.233333333333333, 2.426666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ, PIASKOWA, 59-305, RUDNA, 16.26114, 51.51127, 39.96666666666667, 997.9, 27.2, 5.333333333333333, 2.983333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI, SZKOLNA, 59-305, CHOBIENIA, 16.44566, 51.54124, 38.06666666666666, 997.0333333333334, 25.633333333333336, 5.166666666666667, 2.956666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚWIEBODZICACH, ŚWIDNICKA, 58-160, ŚWIEBODZICE, 16.322191, 50.859905, 57.76666666666667, 978.4, 24.0, 1.233333333333333, 0.703333333333333, 2026-07-25 13:31:25"
"PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W NOWEJ SOLI, WALKI MŁODYCH, 67-100, NOWA SÓL, 15.72476, 51.78292, 68.33333333333333, 1001.5, 23.633333333333336, 3.566666666666666, 2.01, 2026-07-25 13:31:25"
"ZESPÓŁ EDUKACYJNY W KOLSKU, PIASTOWSKA, 67-415, KOLSKO, 15.961961, 51.960693, 88.33999999999999, 1020.57, 9.94, 37.83, 22.350000000000005, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE, TORUŃSKA, 62-600, KOŁO, 18.63092, 52.201656, 97.89999999999999, 998.9666666666667, 25.0, 3.566666666666666, 2.006666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIKORZYNIE, MIKORZYN, 63-600, MIKORZYN, 18.026148, 51.36473, 78.56666666666666, 986.9333333333334, 22.46666666666667, 2.3, 1.373333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W KĘPNIE, HENRYKA SIENKIEWICZA, 63-600, KĘPNO, 17.987194, 51.27619, 59.199999999999996, 999.4666666666667, 25.433333333333334, 2.6, 1.5166666666666662, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY WIELKIEJ, LIPNICA WIELKA, 33-323, LIPNICA WIELKA, 20.86532, 49.70755, 94.0, 985.0, 16.9, 28.3, 15.62, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. PREZYDENTA GABRIELA NARUTOWICZA W CZĄSTKOWIE MAZOWIECKIM, CZĄSTKÓW MAZOWIECKI, 05-152, CZĄSTKÓW MAZOWIECKI, 20.746943, 52.39131, 68.26666666666667, 1002.6, 23.633333333333336, 20.866666666666667, 9.526666666666667, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. PIERRE""A DE COUBERTINA W BUDACH SIENNICKICH, BUDY SIENNICKIE, 05-190, BUDY SIENNICKIE, 20.787657, 52.544962, 99.90000000000002, 992.1333333333333, 23.5, 5.6, 2.836666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH GÓRNYCH, SZKLARY GÓRNE, 59-335, SZKLARY GÓRNE, 16.08945, 51.44225, 48.9, 995.7333333333332, 27.099999999999998, 2.533333333333333, 1.493333333333333, 2026-07-25 13:31:25"
"SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRNYCH GRĄDACH, GÓRNE GRĄDY, 62-310, GÓRNE GRĄDY, 17.74012, 52.11447, 99.90000000000002, 1010.2800000000001, 20.5, 2.799999999999999, 1.5599999999999992, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU, WOLNOŚCI, 62-404, CIĄŻEŃ, 17.816093, 52.21152, 99.90000000000002, 1000.2000000000002, 23.8, 8.3, 4.28, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 1 IM. STRAJKU DZIECI KOŹMIŃSKICH 1906/1907 W KOŹMINIE WIELKOPOLSKIM, GLINKI, 63-720, KOŹMIN WIELKOPOLSKI, 17.45651, 51.82566, 88.5, 1007.1, 13.300000000000002, 19.5, 11.76, 2026-07-25 13:31:25"
